0,1,2,3,4,5
"('ecoinvent-3.4-biosphere', '98b0b2a5-8c73-4cf0-be04-a6a4e8889bb1')",Methyl acetate,Methyl acetate,C3H6O2,74.08,
"('ecoinvent-3.4-biosphere', '98b0b2a5-8c73-4cf0-be04-a6a4e8889bb1')",Methyl acetate,Methyl acetate,C3H6O2,74.08,
"('ecoinvent-3.4-biosphere', '98b0b2a5-8c73-4cf0-be04-a6a4e8889bb1')",Methyl acetate,Methyl acetate,C3H6O2,74.08,
"('ecoinvent-3.4-biosphere', 'e7140812-ce3d-49f5-97b0-2fef538217a5')",Butadiene,Butadiene,C4H6,54.09,
"('ecoinvent-3.4-biosphere', 'e7140812-ce3d-49f5-97b0-2fef538217a5')",Butadiene,Butadiene,C4H6,54.09,
"('ecoinvent-3.4-biosphere', 'e7140812-ce3d-49f5-97b0-2fef538217a5')",Butadiene,Butadiene,C4H6,54.09,
"('ecoinvent-3.4-biosphere', '379a827c-3290-4810-9689-b9e892945836')",Ethanol,Ethanol,C2H6O,46.07,
"('ecoinvent-3.4-biosphere', '379a827c-3290-4810-9689-b9e892945836')",Ethanol,Ethanol,C2H6O,46.07,
"('ecoinvent-3.4-biosphere', '379a827c-3290-4810-9689-b9e892945836')",Ethanol,Ethanol,C2H6O,46.07,
"('ecoinvent-3.4-biosphere', 'd88b5aeb-d589-4847-b2d4-80ba6a227ab7')","Ethene, tetrachloro-",tetrachloroEthene,C2Cl4,165.8,
"('ecoinvent-3.4-biosphere', 'd88b5aeb-d589-4847-b2d4-80ba6a227ab7')","Ethene, tetrachloro-",tetrachloroEthene,C2Cl4,165.8,
"('ecoinvent-3.4-biosphere', 'd88b5aeb-d589-4847-b2d4-80ba6a227ab7')","Ethene, tetrachloro-",tetrachloroEthene,C2Cl4,165.8,
"('ecoinvent-3.4-biosphere', 'c58d25ad-30d2-4fac-a857-1fa6f67afe8a')",Cobalt,Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', 'c58d25ad-30d2-4fac-a857-1fa6f67afe8a')",Cobalt,Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', 'c58d25ad-30d2-4fac-a857-1fa6f67afe8a')",Cobalt,Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', 'c13beafb-2aed-4a52-b09a-78d28913b6ce')","Barite, 15% in crude ore, in ground",Barite,BaO4S,233.39,
"('ecoinvent-3.4-biosphere', 'c13beafb-2aed-4a52-b09a-78d28913b6ce')","Barite, 15% in crude ore, in ground",Barite,BaO4S,233.39,
"('ecoinvent-3.4-biosphere', 'c13beafb-2aed-4a52-b09a-78d28913b6ce')","Barite, 15% in crude ore, in ground",Barite,BaO4S,233.39,
"('ecoinvent-3.4-biosphere', 'cf733396-30c8-4525-a4d9-a2d7b13b6fa1')",Lanthanum,Lanthanum,La,138.9055,
"('ecoinvent-3.4-biosphere', 'cf733396-30c8-4525-a4d9-a2d7b13b6fa1')",Lanthanum,Lanthanum,La,138.9055,
"('ecoinvent-3.4-biosphere', 'cf733396-30c8-4525-a4d9-a2d7b13b6fa1')",Lanthanum,Lanthanum,La,138.9055,
"('ecoinvent-3.4-biosphere', '2dfff11a-db89-40be-a64c-83db726cc1be')","Benzene, pentachloro-",pentachloroBenzene,C6HCl5,250.3,
"('ecoinvent-3.4-biosphere', '2dfff11a-db89-40be-a64c-83db726cc1be')","Benzene, pentachloro-",pentachloroBenzene,C6HCl5,250.3,
"('ecoinvent-3.4-biosphere', '2dfff11a-db89-40be-a64c-83db726cc1be')","Benzene, pentachloro-",pentachloroBenzene,C6HCl5,250.3,
"('ecoinvent-3.4-biosphere', 'c0969c6f-87db-4d7f-b0dd-02cc23566325')",Dimethyl ether,Dimethyl ether,C2H6O,46.07,
"('ecoinvent-3.4-biosphere', 'c0969c6f-87db-4d7f-b0dd-02cc23566325')",Dimethyl ether,Dimethyl ether,C2H6O,46.07,
"('ecoinvent-3.4-biosphere', 'c0969c6f-87db-4d7f-b0dd-02cc23566325')",Dimethyl ether,Dimethyl ether,C2H6O,46.07,
"('ecoinvent-3.4-biosphere', '18c582fe-7336-4138-8797-2db8b7a754c7')","Methane, chlorodifluoro-, HCFC-22",chlorodifluoroMethane,CHClF2,86.47,
"('ecoinvent-3.4-biosphere', '18c582fe-7336-4138-8797-2db8b7a754c7')","Methane, chlorodifluoro-, HCFC-22",chlorodifluoroMethane,CHClF2,86.47,
"('ecoinvent-3.4-biosphere', '18c582fe-7336-4138-8797-2db8b7a754c7')","Methane, chlorodifluoro-, HCFC-22",chlorodifluoroMethane,CHClF2,86.47,
"('ecoinvent-3.4-biosphere', '205617ae-ebc5-4245-8df6-8710d5d40615')",Nitrate,Nitrate,NO3-,62.005,
"('ecoinvent-3.4-biosphere', '205617ae-ebc5-4245-8df6-8710d5d40615')",Nitrate,Nitrate,NO3-,62.005,
"('ecoinvent-3.4-biosphere', '205617ae-ebc5-4245-8df6-8710d5d40615')",Nitrate,Nitrate,NO3-,62.005,
"('ecoinvent-3.4-biosphere', 'f0cc0453-32c0-48f5-b8d4-fc87d100b8d9')",Isoprene,Isoprene,C5H8,68.12,
"('ecoinvent-3.4-biosphere', 'f0cc0453-32c0-48f5-b8d4-fc87d100b8d9')",Isoprene,Isoprene,C5H8,68.12,
"('ecoinvent-3.4-biosphere', 'f0cc0453-32c0-48f5-b8d4-fc87d100b8d9')",Isoprene,Isoprene,C5H8,68.12,
"('ecoinvent-3.4-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Iron,Iron,Fe,55.84,-4.282654305987987e-15
"('ecoinvent-3.4-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Iron,Iron,Fe,55.84,-4.282654305987987e-15
"('ecoinvent-3.4-biosphere', '32cd0492-c0cb-4898-a2b1-675eedc5b688')",Iron,Iron,Fe,55.84,-4.282654305987987e-15
"('ecoinvent-3.4-biosphere', 'de8d76cb-7216-4e6f-8bf2-8cdf76e99902')","Methane, dichlorofluoro-, HCFC-21",dichlorofluoroMethane,CHCl2F,102.92,
"('ecoinvent-3.4-biosphere', 'de8d76cb-7216-4e6f-8bf2-8cdf76e99902')","Methane, dichlorofluoro-, HCFC-21",dichlorofluoroMethane,CHCl2F,102.92,
"('ecoinvent-3.4-biosphere', 'de8d76cb-7216-4e6f-8bf2-8cdf76e99902')","Methane, dichlorofluoro-, HCFC-21",dichlorofluoroMethane,CHCl2F,102.92,
"('ecoinvent-3.4-biosphere', '03758df7-503a-400e-bc7b-ec05825761a5')","Ethane, 1,2-dichloro-","1,2-dichloroEthane",C2H4Cl2,98.96,
"('ecoinvent-3.4-biosphere', '03758df7-503a-400e-bc7b-ec05825761a5')","Ethane, 1,2-dichloro-","1,2-dichloroEthane",C2H4Cl2,98.96,
"('ecoinvent-3.4-biosphere', '03758df7-503a-400e-bc7b-ec05825761a5')","Ethane, 1,2-dichloro-","1,2-dichloroEthane",C2H4Cl2,98.96,
"('ecoinvent-3.4-biosphere', 'da5e6be3-ed71-48ac-9397-25bac666c7b7')",Tungsten,Tungsten,W,183.84,
"('ecoinvent-3.4-biosphere', 'da5e6be3-ed71-48ac-9397-25bac666c7b7')",Tungsten,Tungsten,W,183.84,
"('ecoinvent-3.4-biosphere', 'da5e6be3-ed71-48ac-9397-25bac666c7b7')",Tungsten,Tungsten,W,183.84,
"('ecoinvent-3.4-biosphere', '8af1b210-ae85-4b60-9644-d5d180075037')",Sulfide,Sulfide,S-2,32.07,
"('ecoinvent-3.4-biosphere', '8af1b210-ae85-4b60-9644-d5d180075037')",Sulfide,Sulfide,S-2,32.07,
"('ecoinvent-3.4-biosphere', '8af1b210-ae85-4b60-9644-d5d180075037')",Sulfide,Sulfide,S-2,32.07,
"('ecoinvent-3.4-biosphere', '7480ea64-2bb7-4e80-9062-fd24a84335c1')",Acrylonitrile,Acrylonitrile,C3H3N,53.06,
"('ecoinvent-3.4-biosphere', '7480ea64-2bb7-4e80-9062-fd24a84335c1')",Acrylonitrile,Acrylonitrile,C3H3N,53.06,
"('ecoinvent-3.4-biosphere', '7480ea64-2bb7-4e80-9062-fd24a84335c1')",Acrylonitrile,Acrylonitrile,C3H3N,53.06,
"('ecoinvent-3.4-biosphere', '9e87035c-4f81-4314-8e01-e4fd04a12e7c')",Hydroxide,Hydroxide,HO-,17.007,
"('ecoinvent-3.4-biosphere', '9e87035c-4f81-4314-8e01-e4fd04a12e7c')",Hydroxide,Hydroxide,HO-,17.007,
"('ecoinvent-3.4-biosphere', '9e87035c-4f81-4314-8e01-e4fd04a12e7c')",Hydroxide,Hydroxide,HO-,17.007,
"('ecoinvent-3.4-biosphere', '8af6a281-8879-4945-b476-550612e50527')",Cyanoacetic acid,Cyanoacetic acid,C3H3NO2,85.06,
"('ecoinvent-3.4-biosphere', '8af6a281-8879-4945-b476-550612e50527')",Cyanoacetic acid,Cyanoacetic acid,C3H3NO2,85.06,
"('ecoinvent-3.4-biosphere', '8af6a281-8879-4945-b476-550612e50527')",Cyanoacetic acid,Cyanoacetic acid,C3H3NO2,85.06,
"('ecoinvent-3.4-biosphere', 'aeb3e625-906a-4993-9f02-785f8cfd1ea5')",Sulfur trioxide,Sulfur trioxide,O3S,80.07,
"('ecoinvent-3.4-biosphere', 'aeb3e625-906a-4993-9f02-785f8cfd1ea5')",Sulfur trioxide,Sulfur trioxide,O3S,80.07,
"('ecoinvent-3.4-biosphere', 'aeb3e625-906a-4993-9f02-785f8cfd1ea5')",Sulfur trioxide,Sulfur trioxide,O3S,80.07,
"('ecoinvent-3.4-biosphere', 'dc78690a-2b0a-49fc-8272-b811fb25ff6c')","Methane, trifluoro-, HFC-23",trifluoroMethane,CHF3,70.014,
"('ecoinvent-3.4-biosphere', 'dc78690a-2b0a-49fc-8272-b811fb25ff6c')","Methane, trifluoro-, HFC-23",trifluoroMethane,CHF3,70.014,
"('ecoinvent-3.4-biosphere', 'dc78690a-2b0a-49fc-8272-b811fb25ff6c')","Methane, trifluoro-, HFC-23",trifluoroMethane,CHF3,70.014,
"('ecoinvent-3.4-biosphere', 'ec8144d6-d123-43b1-9c17-a295422a0498')",Copper,Copper,Cu,63.55,-1.2312433333350088e-14
"('ecoinvent-3.4-biosphere', 'ec8144d6-d123-43b1-9c17-a295422a0498')",Copper,Copper,Cu,63.55,-1.2312433333350088e-14
"('ecoinvent-3.4-biosphere', 'ec8144d6-d123-43b1-9c17-a295422a0498')",Copper,Copper,Cu,63.55,-1.2312433333350088e-14
"('ecoinvent-3.4-biosphere', 'd24f41d7-279e-4f5a-9ac9-00f726dc3bcc')",m-Xylene,m-Xylene,C8H10,106.16,
"('ecoinvent-3.4-biosphere', 'd24f41d7-279e-4f5a-9ac9-00f726dc3bcc')",m-Xylene,m-Xylene,C8H10,106.16,
"('ecoinvent-3.4-biosphere', 'd24f41d7-279e-4f5a-9ac9-00f726dc3bcc')",m-Xylene,m-Xylene,C8H10,106.16,
"('ecoinvent-3.4-biosphere', 'c4a7e193-1d48-4da4-a696-777b3e15944d')",Isopropylamine,Isopropylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', 'c4a7e193-1d48-4da4-a696-777b3e15944d')",Isopropylamine,Isopropylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', 'c4a7e193-1d48-4da4-a696-777b3e15944d')",Isopropylamine,Isopropylamine,C3H9N,59.11,
"('ecoinvent-3.4-biosphere', '99c0e2e2-6433-44f9-84f8-8cfa35c9099e')",Pyraclostrobin,Pyraclostrobin,C19H18ClN3O4,387.8,
"('ecoinvent-3.4-biosphere', '99c0e2e2-6433-44f9-84f8-8cfa35c9099e')",Pyraclostrobin,Pyraclostrobin,C19H18ClN3O4,387.8,
"('ecoinvent-3.4-biosphere', '99c0e2e2-6433-44f9-84f8-8cfa35c9099e')",Pyraclostrobin,Pyraclostrobin,C19H18ClN3O4,387.8,
"('ecoinvent-3.4-biosphere', '1defe52a-bc9b-4c03-90fb-91bd35f6ce49')",Metconazole,Metconazole,C17H22ClN3O,319.8,
"('ecoinvent-3.4-biosphere', '1defe52a-bc9b-4c03-90fb-91bd35f6ce49')",Metconazole,Metconazole,C17H22ClN3O,319.8,
"('ecoinvent-3.4-biosphere', '1defe52a-bc9b-4c03-90fb-91bd35f6ce49')",Metconazole,Metconazole,C17H22ClN3O,319.8,
"('ecoinvent-3.4-biosphere', 'fbfabc26-84d9-46cd-9d1b-1a0060325b64')",Selenium,Selenium,Se,78.97,
"('ecoinvent-3.4-biosphere', 'fbfabc26-84d9-46cd-9d1b-1a0060325b64')",Selenium,Selenium,Se,78.97,
"('ecoinvent-3.4-biosphere', 'fbfabc26-84d9-46cd-9d1b-1a0060325b64')",Selenium,Selenium,Se,78.97,
"('ecoinvent-3.4-biosphere', '62641c03-c0b7-4e16-ba51-41d4b731c291')",t-Butylamine,t-Butylamine,C4H11N,73.14,
"('ecoinvent-3.4-biosphere', '62641c03-c0b7-4e16-ba51-41d4b731c291')",t-Butylamine,t-Butylamine,C4H11N,73.14,
"('ecoinvent-3.4-biosphere', '62641c03-c0b7-4e16-ba51-41d4b731c291')",t-Butylamine,t-Butylamine,C4H11N,73.14,
"('ecoinvent-3.4-biosphere', 'e2128dc4-e065-4030-81b3-c978d7bc48ec')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', 'e2128dc4-e065-4030-81b3-c978d7bc48ec')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', 'e2128dc4-e065-4030-81b3-c978d7bc48ec')",Mercury,Mercury,Hg,200.59,
"('ecoinvent-3.4-biosphere', '0eae6018-d930-452a-82a0-e4190dd09794')","Phthalate, dibutyl-",dibutylPhthalate,C16H22O4,278.34,
"('ecoinvent-3.4-biosphere', '0eae6018-d930-452a-82a0-e4190dd09794')","Phthalate, dibutyl-",dibutylPhthalate,C16H22O4,278.34,
"('ecoinvent-3.4-biosphere', '0eae6018-d930-452a-82a0-e4190dd09794')","Phthalate, dibutyl-",dibutylPhthalate,C16H22O4,278.34,
"('ecoinvent-3.4-biosphere', 'cff14545-edc5-4302-97f4-9bdcd8d1800f')",Dipropylamine,Dipropylamine,C6H15N,101.19,
"('ecoinvent-3.4-biosphere', 'cff14545-edc5-4302-97f4-9bdcd8d1800f')",Dipropylamine,Dipropylamine,C6H15N,101.19,
"('ecoinvent-3.4-biosphere', 'cff14545-edc5-4302-97f4-9bdcd8d1800f')",Dipropylamine,Dipropylamine,C6H15N,101.19,
"('ecoinvent-3.4-biosphere', '7ecc2b66-8dde-4266-8832-f492f564377b')",Sulfuric acid,Sulfuric acid,H2O4S,98.08,
"('ecoinvent-3.4-biosphere', '7ecc2b66-8dde-4266-8832-f492f564377b')",Sulfuric acid,Sulfuric acid,H2O4S,98.08,
"('ecoinvent-3.4-biosphere', '72f14baf-d36c-4f8e-8c17-5304a995f00a')","DOC, Dissolved Organic Carbon",DOC,C21H30O3,330.5,
"('ecoinvent-3.4-biosphere', '72f14baf-d36c-4f8e-8c17-5304a995f00a')","DOC, Dissolved Organic Carbon",DOC,C21H30O3,330.5,
"('ecoinvent-3.4-biosphere', '72f14baf-d36c-4f8e-8c17-5304a995f00a')","DOC, Dissolved Organic Carbon",DOC,C21H30O3,330.5,
"('ecoinvent-3.4-biosphere', '944e2b6d-7a4e-4d37-875d-12e9ab746375')",Monochloroethane,Monochloroethane,C2H5Cl,64.51,
"('ecoinvent-3.4-biosphere', '944e2b6d-7a4e-4d37-875d-12e9ab746375')",Monochloroethane,Monochloroethane,C2H5Cl,64.51,
"('ecoinvent-3.4-biosphere', '944e2b6d-7a4e-4d37-875d-12e9ab746375')",Monochloroethane,Monochloroethane,C2H5Cl,64.51,
"('ecoinvent-3.4-biosphere', '5b33703d-d6a1-4bde-88e7-3b90b4d45550')",2-Propanol,2-Propanol,C3H8O,60.1,
"('ecoinvent-3.4-biosphere', '5b33703d-d6a1-4bde-88e7-3b90b4d45550')",2-Propanol,2-Propanol,C3H8O,60.1,
"('ecoinvent-3.4-biosphere', '5b33703d-d6a1-4bde-88e7-3b90b4d45550')",2-Propanol,2-Propanol,C3H8O,60.1,
"('ecoinvent-3.4-biosphere', '0bc097f2-00ee-416f-a275-2c05d1e6d482')",Acenaphthene,Acenaphthene,C12H10,154.21,
"('ecoinvent-3.4-biosphere', '0bc097f2-00ee-416f-a275-2c05d1e6d482')",Acenaphthene,Acenaphthene,C12H10,154.21,
"('ecoinvent-3.4-biosphere', '0bc097f2-00ee-416f-a275-2c05d1e6d482')",Acenaphthene,Acenaphthene,C12H10,154.21,
"('ecoinvent-3.4-biosphere', '8bc65fca-548d-4831-b102-391bbdd6bc8c')","Aluminium, 24% in bauxite, 11% in crude ore, in ground",Aluminium,Al,26.981538,-6.422536676269253e-14
"('ecoinvent-3.4-biosphere', '8bc65fca-548d-4831-b102-391bbdd6bc8c')","Aluminium, 24% in bauxite, 11% in crude ore, in ground",Aluminium,Al,26.981538,-6.422536676269253e-14
"('ecoinvent-3.4-biosphere', '8bc65fca-548d-4831-b102-391bbdd6bc8c')","Aluminium, 24% in bauxite, 11% in crude ore, in ground",Aluminium,Al,26.981538,-6.422536676269253e-14
"('ecoinvent-3.4-biosphere', 'd761f94e-517d-41cf-89fa-17dc72f7a69b')",Phosphorus,Phosphorus,P,30.973762,-1.6973366253890836e-14
"('ecoinvent-3.4-biosphere', 'd761f94e-517d-41cf-89fa-17dc72f7a69b')",Phosphorus,Phosphorus,P,30.973762,-1.6973366253890836e-14
"('ecoinvent-3.4-biosphere', 'd761f94e-517d-41cf-89fa-17dc72f7a69b')",Phosphorus,Phosphorus,P,30.973762,-1.6973366253890836e-14
"('ecoinvent-3.4-biosphere', '98af3079-fb76-488d-8afe-713814e14d36')",Chloroform,Chloroform,CHCl3,119.37,
"('ecoinvent-3.4-biosphere', '98af3079-fb76-488d-8afe-713814e14d36')",Chloroform,Chloroform,CHCl3,119.37,
"('ecoinvent-3.4-biosphere', '98af3079-fb76-488d-8afe-713814e14d36')",Chloroform,Chloroform,CHCl3,119.37,
"('ecoinvent-3.4-biosphere', 'f9501098-4a8e-4cd1-98b7-00afbac477a4')",2-Methyl-2-butene,2-Methyl-2-butene,C5H10,70.13,
"('ecoinvent-3.4-biosphere', 'f9501098-4a8e-4cd1-98b7-00afbac477a4')",2-Methyl-2-butene,2-Methyl-2-butene,C5H10,70.13,
"('ecoinvent-3.4-biosphere', 'f9501098-4a8e-4cd1-98b7-00afbac477a4')",2-Methyl-2-butene,2-Methyl-2-butene,C5H10,70.13,
"('ecoinvent-3.4-biosphere', '2e3da68d-e404-4377-bce9-b35244980811')",Chloridazon,Chloridazon,C10H8ClN3O,221.64,
"('ecoinvent-3.4-biosphere', '2e3da68d-e404-4377-bce9-b35244980811')",Chloridazon,Chloridazon,C10H8ClN3O,221.64,
"('ecoinvent-3.4-biosphere', '2e3da68d-e404-4377-bce9-b35244980811')",Chloridazon,Chloridazon,C10H8ClN3O,221.64,
"('ecoinvent-3.4-biosphere', 'd761d96f-d236-4131-89c8-ad3269d02a6b')",Phenol,Phenol,C6H6O,94.11,
"('ecoinvent-3.4-biosphere', 'd761d96f-d236-4131-89c8-ad3269d02a6b')",Phenol,Phenol,C6H6O,94.11,
"('ecoinvent-3.4-biosphere', 'd761d96f-d236-4131-89c8-ad3269d02a6b')",Phenol,Phenol,C6H6O,94.11,
"('ecoinvent-3.4-biosphere', 'cbd70647-6237-462a-9d01-d197a8b08506')",Nitrate,Nitrate,NO3-,62.005,
"('ecoinvent-3.4-biosphere', 'cbd70647-6237-462a-9d01-d197a8b08506')",Nitrate,Nitrate,NO3-,62.005,
"('ecoinvent-3.4-biosphere', 'cbd70647-6237-462a-9d01-d197a8b08506')",Nitrate,Nitrate,NO3-,62.005,
"('ecoinvent-3.4-biosphere', '1a7fba0e-91a3-4ac2-a58e-44575eeed078')",Picoxystrobin,Picoxystrobin,C18H16F3NO4,367.3,
"('ecoinvent-3.4-biosphere', '1a7fba0e-91a3-4ac2-a58e-44575eeed078')",Picoxystrobin,Picoxystrobin,C18H16F3NO4,367.3,
"('ecoinvent-3.4-biosphere', '1a7fba0e-91a3-4ac2-a58e-44575eeed078')",Picoxystrobin,Picoxystrobin,C18H16F3NO4,367.3,
"('ecoinvent-3.4-biosphere', '87b5dd85-5e90-4720-8214-60f74775f59a')",Urea,Urea,CH4N2O,60.056,
"('ecoinvent-3.4-biosphere', '87b5dd85-5e90-4720-8214-60f74775f59a')",Urea,Urea,CH4N2O,60.056,
"('ecoinvent-3.4-biosphere', '87b5dd85-5e90-4720-8214-60f74775f59a')",Urea,Urea,CH4N2O,60.056,
"('ecoinvent-3.4-biosphere', '02e8658e-3c88-404c-865d-4d4934661ea6')","Cobalt, Co 5.0E-2%, in mixed ore, in ground",Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', '02e8658e-3c88-404c-865d-4d4934661ea6')","Cobalt, Co 5.0E-2%, in mixed ore, in ground",Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', '02e8658e-3c88-404c-865d-4d4934661ea6')","Cobalt, Co 5.0E-2%, in mixed ore, in ground",Cobalt,Co,58.93319,-1.944749514845395e-12
"('ecoinvent-3.4-biosphere', 'dd2177a3-a3ae-4b66-98f2-a85153cd9416')",Cyanide,Cyanide,CN-,26.017,
"('ecoinvent-3.4-biosphere', 'dd2177a3-a3ae-4b66-98f2-a85153cd9416')",Cyanide,Cyanide,CN-,26.017,
"('ecoinvent-3.4-biosphere', 'dd2177a3-a3ae-4b66-98f2-a85153cd9416')",Cyanide,Cyanide,CN-,26.017,
"('ecoinvent-3.4-biosphere', '1be6f247-61bd-4614-a1fa-01a85e968fcb')",Terbuthylazin,Terbuthylazin,C9H16ClN5,229.71,
"('ecoinvent-3.4-biosphere', '1be6f247-61bd-4614-a1fa-01a85e968fcb')",Terbuthylazin,Terbuthylazin,C9H16ClN5,229.71,
"('ecoinvent-3.4-biosphere', '1be6f247-61bd-4614-a1fa-01a85e968fcb')",Terbuthylazin,Terbuthylazin,C9H16ClN5,229.71,
"('ecoinvent-3.4-biosphere', '06a4fedf-dab4-4ef1-90df-1d0ce8fe6477')","Methane, bromochlorodifluoro-, Halon 1211",bromochlorodifluoroMethane,CBrClF2,165.36,
"('ecoinvent-3.4-biosphere', '06a4fedf-dab4-4ef1-90df-1d0ce8fe6477')","Methane, bromochlorodifluoro-, Halon 1211",bromochlorodifluoroMethane,CBrClF2,165.36,
"('ecoinvent-3.4-biosphere', '06a4fedf-dab4-4ef1-90df-1d0ce8fe6477')","Methane, bromochlorodifluoro-, Halon 1211",bromochlorodifluoroMethane,CBrClF2,165.36,
"('ecoinvent-3.4-biosphere', 'c10883f9-143d-4f6e-971f-a62174491d4d')","Phthalate, dibutyl-",dibutylPhthalate,C16H22O4,278.34,
"('ecoinvent-3.4-biosphere', 'c10883f9-143d-4f6e-971f-a62174491d4d')","Phthalate, dibutyl-",dibutylPhthalate,C16H22O4,278.34,
"('ecoinvent-3.4-biosphere', 'c10883f9-143d-4f6e-971f-a62174491d4d')","Phthalate, dibutyl-",dibutylPhthalate,C16H22O4,278.34,
"('ecoinvent-3.4-biosphere', '7db70809-e30b-4633-992e-2cfe03891907')",Vinclozolin,Vinclozolin,C12H9Cl2NO3,286.11,
"('ecoinvent-3.4-biosphere', '7db70809-e30b-4633-992e-2cfe03891907')",Vinclozolin,Vinclozolin,C12H9Cl2NO3,286.11,
"('ecoinvent-3.4-biosphere', '7db70809-e30b-4633-992e-2cfe03891907')",Vinclozolin,Vinclozolin,C12H9Cl2NO3,286.11,
"('ecoinvent-3.4-biosphere', 'b1f2f5fb-9107-43ca-8066-9033d23f184c')",Tebuconazole,Tebuconazole,C16H22ClN3O,307.82,
"('ecoinvent-3.4-biosphere', 'b1f2f5fb-9107-43ca-8066-9033d23f184c')",Tebuconazole,Tebuconazole,C16H22ClN3O,307.82,
"('ecoinvent-3.4-biosphere', 'b1f2f5fb-9107-43ca-8066-9033d23f184c')",Tebuconazole,Tebuconazole,C16H22ClN3O,307.82,
"('ecoinvent-3.4-biosphere', 'e87f039d-d9ce-4242-ac18-c9284cc80f3d')","Ethane, 1,1,1,2-tetrafluoro-, HFC-134a","1,1,1,2-tetrafluoroEthane",C2H2F4,102.03,
"('ecoinvent-3.4-biosphere', 'e87f039d-d9ce-4242-ac18-c9284cc80f3d')","Ethane, 1,1,1,2-tetrafluoro-, HFC-134a","1,1,1,2-tetrafluoroEthane",C2H2F4,102.03,
"('ecoinvent-3.4-biosphere', 'e87f039d-d9ce-4242-ac18-c9284cc80f3d')","Ethane, 1,1,1,2-tetrafluoro-, HFC-134a","1,1,1,2-tetrafluoroEthane",C2H2F4,102.03,
"('ecoinvent-3.4-biosphere', 'f84a6dac-bc6e-4efc-bdb0-a0f2a0231d0f')","Ethane, 1,1,1-trichloro-, HCFC-140","1,1,1-trichloroEthane",C2H3Cl3,133.4,
"('ecoinvent-3.4-biosphere', 'f84a6dac-bc6e-4efc-bdb0-a0f2a0231d0f')","Ethane, 1,1,1-trichloro-, HCFC-140","1,1,1-trichloroEthane",C2H3Cl3,133.4,
"('ecoinvent-3.4-biosphere', 'f84a6dac-bc6e-4efc-bdb0-a0f2a0231d0f')","Ethane, 1,1,1-trichloro-, HCFC-140","1,1,1-trichloroEthane",C2H3Cl3,133.4,
"('ecoinvent-3.4-biosphere', '0ff15165-d761-48c9-9814-2d1dcdd56857')",Lead,Lead,Pb,207.0,-1.1855254708054443e-13
"('ecoinvent-3.4-biosphere', '0ff15165-d761-48c9-9814-2d1dcdd56857')",Lead,Lead,Pb,207.0,-1.1855254708054443e-13
"('ecoinvent-3.4-biosphere', '0ff15165-d761-48c9-9814-2d1dcdd56857')",Lead,Lead,Pb,207.0,-1.1855254708054443e-13
"('ecoinvent-3.4-biosphere', '7f0ba7c9-341e-413d-80f6-8753727d65d1')","Methane, from soil or biomass stock",Methane,CH4,16.043,
"('ecoinvent-3.4-biosphere', '7f0ba7c9-341e-413d-80f6-8753727d65d1')","Methane, from soil or biomass stock",Methane,CH4,16.043,
"('ecoinvent-3.4-biosphere', '7f0ba7c9-341e-413d-80f6-8753727d65d1')","Methane, from soil or biomass stock",Methane,CH4,16.043,
"('ecoinvent-3.4-biosphere', 'f0fb5b72-294e-4d86-b433-883e5f6e97fd')",Chlormequat,Chlormequat,C5H13ClN+,122.62,
"('ecoinvent-3.4-biosphere', 'f0fb5b72-294e-4d86-b433-883e5f6e97fd')",Chlormequat,Chlormequat,C5H13ClN+,122.62,
"('ecoinvent-3.4-biosphere', 'f0fb5b72-294e-4d86-b433-883e5f6e97fd')",Chlormequat,Chlormequat,C5H13ClN+,122.62,
"('ecoinvent-3.4-biosphere', 'a765d3a1-65c6-4544-8487-b3104b937568')",Acetone,Acetone,C3H6O,58.08,
"('ecoinvent-3.4-biosphere', 'a765d3a1-65c6-4544-8487-b3104b937568')",Acetone,Acetone,C3H6O,58.08,
"('ecoinvent-3.4-biosphere', 'a765d3a1-65c6-4544-8487-b3104b937568')",Acetone,Acetone,C3H6O,58.08,
"('ecoinvent-3.4-biosphere', '2460ff3a-b368-4224-9c0d-0900fd29608f')","Methane, dichlorofluoro-, HCFC-21",dichlorofluoroMethane,CHCl2F,102.92,
"('ecoinvent-3.4-biosphere', '2460ff3a-b368-4224-9c0d-0900fd29608f')","Methane, dichlorofluoro-, HCFC-21",dichlorofluoroMethane,CHCl2F,102.92,
"('ecoinvent-3.4-biosphere', '2460ff3a-b368-4224-9c0d-0900fd29608f')","Methane, dichlorofluoro-, HCFC-21",dichlorofluoroMethane,CHCl2F,102.92,
